university_id,course_id,faculty,course_name,degree_type,course_url,curriculum_supported,typical_offer,min_requirements,min_points_home,intl_buffer_points,required_subjects,recommended_subjects,ps_expected_signals,estimated_annual_cost_international,notes
LSE,LSE_ECON_BSC_2026,Department of Economics,Economics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths (highly preferred).,"Extreme mathematical fluency; ability to abstract real-world problems into models; critical take on economic theory (not just news); evidence of ""thinking like an economist""; zero mention of non-academic hobbies.",30120,Add intl buffer +1; budget filter; TMUA is required for 2026 entry; A* in Maths is a non-negotiable gate.
LSE,LSE_FIN_BSC_2026,Department of Finance,Finance BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Finance,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths.,Interest in market efficiency and risk; quantitative comfort; awareness of global financial architecture; ability to handle complex data; strictly academic focus.,30120,Add intl buffer +1; budget filter; TMUA required.
LSE,LSE_MGMT_BSC_2026,Department of Management,Management BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Management,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,None.,Interest in organizational behavior; understanding of global markets; critical thinking about leadership vs management; evidence of social science curiosity; interdisciplinary mindset.,28176,Add intl buffer +1; budget filter; one of the few LSE courses not requiring an A* in Maths.
LSE,LSE_LAW_LLB_2026,Department of Law,Law LLB,LLB,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/LLB-Bachelor-of-Laws,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,None required.,Essay-based subjects.,Analytical precision; ability to dissect statute; engagement with law as a social/political tool; structured argumentation; evidence of LNAT-style logical reasoning.,28176,Add intl buffer +1; budget filter; LNAT is the primary decider.
LSE,LSE_AF_BSC_2026,Department of Accounting,Accounting and Finance BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Accounting-and-Finance,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,None.,Attention to numerical detail; understanding of the role of accounting in corporate governance; interest in financial reporting; clarity in written explanation of numbers.,28176,Add intl buffer +1; budget filter.
LSE,LSE_PPE_BSC_2026,Interdisciplinary,"Philosophy, Politics and Economics BSc",BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Philosophy-Politics-and-Economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths.,Interdisciplinary synthesis; ability to bridge analytical philosophy with quantitative economics; engagement with political institutions; research-driven writing; evidence of high-level logic.,30120,Add intl buffer +1; budget filter; 4-year degree; TMUA required.
LSE,LSE_IR_BSC_2026,Department of International Relations,International Relations BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-International-Relations,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,None required.,History; Politics.,Critical understanding of global power dynamics; interest in IR theory (Realism/Constructivism); awareness of historical conflict; ability to analyze non-state actors; global lens.,28176,Add intl buffer +1; budget filter; strictly academic PS required.
LSE,LSE_POL_BSC_2026,Department of Government,Politics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Politics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,None required.,History; Government.,Engagement with political theory; interest in democratic institutions and policy; evidence of analytical reading; ability to dissect political arguments; objective writing style.,28176,Add intl buffer +1; budget filter.
LSE,LSE_SOCI_BSC_2026,Department of Sociology,Sociology BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Sociology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,37,1,None required.,Sociology; Psychology.,Curiosity about social structures and inequality; interest in research methods; ability to question 'common sense' social norms; engagement with sociological theory; evidence of observing social trends.,27192,Add intl buffer +1; budget filter.
LSE,LSE_GEOG_BSC_2026,Geography and Environment,Geography with Economics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Geography-with-Economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,Geography.,Spatial thinking; interest in urban economics and environmental policy; ability to use data to explain geographical phenomena; curiosity about globalization impacts.,28176,Add intl buffer +1; budget filter.
LSE,LSE_MATH_ECON_BSC_2026,Department of Mathematics,Mathematics with Economics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Mathematics-with-Economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 38 (766 HL). Contextual: A*AA / 37 (666 HL).,A-Levels: A*A*A; IB: 38 (766 HL). Contextual: A*AA / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths (A* required).,Proof-based mathematical reasoning; application of advanced calculus to economics; interest in game theory or optimization; high quant resilience.,28176,Add intl buffer +1; budget filter; TMUA required.
LSE,LSE_DATA_BSC_2026,Department of Statistics,Data Science BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Data-Science,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths.,Interest in algorithmic thinking and statistics; ethics of big data; ability to communicate complex data findings; interest in social science applications of machine learning.,28176,Add intl buffer +1; budget filter; TMUA required.
LSE,LSE_ANTH_BA_2026,Department of Anthropology,Social Anthropology BA/BSc,BA/BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BA-Social-Anthropology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,37,1,None required.,Sociology; History; Biology.,Curiosity about human diversity and norms; interest in ethnographic research; ability to question ethnocentric views; engagement with political/economic anthropology.,27192,Add intl buffer +1; budget filter.
LSE,LSE_SP_POL_BSC_2026,Social Policy,Social Policy and Politics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Social-Policy-and-Politics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,A-Levels: AAB; IB: 37 (666 HL). Contextual: BBB / 36 (665 HL).,37,1,None required.,None.,Interest in the welfare state and public administration; awareness of poverty and inequality; ability to bridge policy and political theory; evidence of following social news.,27192,Add intl buffer +1; budget filter.
LSE,LSE_EH_BSC_2026,Economic History,Economic History BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Economic-History,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAB; IB: 37 (666 HL). Contextual: ABB / 36 (665 HL).,A-Levels: AAB; IB: 37 (666 HL). Contextual: ABB / 36 (665 HL).,37,1,None required.,History; Economics.,Interest in long-run economic change; ability to link historical data to modern trends; curiosity about the industrial revolution/globalization roots; analytical source analysis.,28900,Add intl buffer +1; budget filter; lower entry threshold than pure Economics.
LSE,LSE_EH_GEOG_BSC_2026,Economic History,Economic History and Geography BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Economic-History-and-Geography,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAB; IB: 37 (666 HL). Contextual: ABB / 36 (665 HL).,A-Levels: AAB; IB: 37 (666 HL). Contextual: ABB / 36 (665 HL).,37,1,None required.,Geography; History; Economics.,Spatial-temporal logic; understanding how location influences economic history; curiosity about urbanization and trade routes; evidence of handling mixed data types.,28900,Add intl buffer +1; budget filter.
LSE,LSE_ESD_BSC_2026,Geography & Environment,Environment and Sustainable Development BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Environment-and-Sustainable-Development,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,None required.,Geography; Economics; Biology.,Systems thinking; passion for climate policy and ecological economics; awareness of global development ethics; ability to bridge social and physical sciences.,28900,Add intl buffer +1; budget filter.
LSE,LSE_ENV_ECON_BSC_2026,Geography & Environment,Environmental Policy with Economics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Environmental-Policy-with-Economics,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,Geography; Economics.,Interest in market-based solutions to pollution; ability to apply microeconomic models to resource management; awareness of international environmental law.,30700,Add intl buffer +1; budget filter.
LSE,LSE_HIST_BA_2026,International History,History BA,BA,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BA-History,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,None required (History preferred).,English; Government; Languages.,"Historiographical depth; interest in the ""History of the Present""; vertical depth in non-Western or global history; sophisticated source critique; structured prose.",28900,Add intl buffer +1; budget filter; note LSE's focus on International/Modern History.
LSE,LSE_ACT_BSC_2026,Statistics,Actuarial Science BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Actuarial-Science,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,Further Maths; Economics.,Probabilistic intuition; interest in risk and insurance; evidence of high-level numerical resilience; understanding of financial uncertainty; data-driven storytelling.,30700,Add intl buffer +1; budget filter; TMUA recommended; 4-year variant with placement available.
LSE,LSE_EME_BSC_2026,Economics,Econometrics and Mathematical Economics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Econometrics-and-Mathematical-Economics,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths (highly preferred).,Extreme mathematical rigor; interest in the theoretical foundations of econ-stats; algorithmic thinking; intent for PhD/high-level research; proof-based reasoning.,35700,Add intl buffer +1; budget filter; TMUA is a hard gate; A* in Maths is a non-negotiable floor.
LSE,LSE_FMS_BSC_2026,Mathematics,Financial Mathematics and Statistics BSc,BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Financial-Mathematics-and-Statistics,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,A-Levels: A*AA; IB: 38 (766 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Maths A* required.,Further Maths (A* preferred).,"Fascinating with the math of ""arbitrage"" and derivatives; high quantitative stamina; evidence of logical reasoning; interest in stochastic processes; financial risk curiosity.",32100,Add intl buffer +1; budget filter; TMUA recommended.
LSE,LSE_MSB_BSC_2026,Statistics,"Mathematics, Statistics and Business BSc",BSc,https://www.lse.ac.uk/study-at-lse/Undergraduate/degree-programmes-2025/BSc-Mathematics-Statistics-and-Business,A-Levels; IB Diploma; plus UK alternatives + international equivalents.,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,A-Levels: AAA; IB: 38 (766 HL). Contextual: ABB / 37 (666 HL).,38,1,A-level Maths A required.,Further Maths; Economics.,Evidence of bridging pure math with commercial application; algorithmic thinking; interest in optimization and operations research; commercial awareness.,32100,Add intl buffer +1; budget filter; TMUA recommended.
